Category	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
A5SS	ENSBTAG00000016477	PEAK3	chr7	+	21274512	21275310	21274512	21274840	21276189	21276728
A5SS	ENSBTAG00000004999	RESF1	chr5	-	77926757	77933075	77928043	77933075	77923733	77924445
A5SS	ENSBTAG00000006693	MTX2	chr2	-	20610818	20610919	20610871	20610919	20584072	20584145
A5SS	ENSBTAG00000053422	NA	chr22	+	57627792	57628205	57627792	57627935	57635246	57635749
A5SS	ENSBTAG00000031001	MEGF8	chr18	-	50946659	50946860	50946679	50946860	50946080	50946301
A5SS	ENSBTAG00000031001	MEGF8	chr18	-	50949791	50949911	50949821	50949911	50949314	50949459
A5SS	ENSBTAG00000026467	ODF3B	chr5	-	119828594	119828906	119828801	119828906	119828346	119828487
A5SS	ENSBTAG00000026467	ODF3B	chr5	-	119829179	119829792	119829472	119829792	119828346	119828487
A5SS	ENSBTAG00000003566	ARFIP2	chr15	+	46566769	46567865	46566769	46566919	46568120	46568217
A5SS	ENSBTAG00000003566	ARFIP2	chr15	+	46566769	46567865	46566769	46566919	46569210	46569329
A5SS	ENSBTAG00000034349	IFI44	chr3	-	66039516	66039716	66039520	66039716	66039231	66039350
A5SS	ENSBTAG00000034349	IFI44	chr3	-	66039516	66039716	66039549	66039716	66039410	66039468
A5SS	ENSBTAG00000000295	CLHC1	chr11	-	37958009	37959105	37959020	37959105	37956734	37956841
A5SS	ENSBTAG00000000295	CLHC1	chr11	-	37958009	37959105	37959020	37959105	37957047	37957342
A5SS	ENSBTAG00000000295	CLHC1	chr11	-	37959676	37959878	37959815	37959878	37959453	37959566
A5SS	ENSBTAG00000007114	POC5	chr10	-	7115047	7115694	7115581	7115694	7104193	7104277
A5SS	ENSBTAG00000007114	POC5	chr10	-	7115047	7115694	7115581	7115694	7111584	7111680
A5SS	ENSBTAG00000008390	DNAJC10	chr2	-	13829690	13829853	13829759	13829853	13823323	13823367
A5SS	ENSBTAG00000012152	NONO	chrX	-	79370876	79370992	79370889	79370992	79369999	79370109
A5SS	ENSBTAG00000049774	NA	chrNKLS02002208.1	+	5466301	5466541	5466301	5466529	5474551	5474593
A5SS	ENSBTAG00000048155	FCN1	chr11	-	105446385	105446472	105446409	105446472	105444481	105444609
A5SS	ENSBTAG00000018946	NIBAN3	chr7	-	5585170	5585301	5585239	5585301	5582022	5582148
A5SS	ENSBTAG00000003626	MYO3B	chr2	-	25967879	25967983	25967903	25967983	25958873	25958951
A5SS	ENSBTAG00000003626	MYO3B	chr2	-	26003924	26004135	26003942	26004135	26002980	26003128
A5SS	ENSBTAG00000022004	FLNB	chr22	-	43195624	43195823	43195685	43195823	43192718	43192855
A5SS	ENSBTAG00000021903	KIAA0319	chr23	+	33157693	33157826	33157693	33157817	33158964	33159113
A5SS	ENSBTAG00000010639	MAP2K7	chr7	+	16668935	16669282	16668935	16669016	16669881	16669927
A5SS	ENSBTAG00000003058	ADRM1	chr13	-	54941919	54942074	54941950	54942074	54940888	54940970
A5SS	ENSBTAG00000003058	ADRM1	chr13	-	54941919	54942074	54941950	54942074	54941524	54941611
A5SS	ENSBTAG00000043956	UBE2E3	chr2	-	15730762	15731198	15730860	15731198	15730100	15730319
A5SS	ENSBTAG00000012489	TMEM266	chr21	+	31413555	31413710	31413555	31413604	31416553	31416627
A5SS	ENSBTAG00000012489	TMEM266	chr21	+	31413555	31413710	31413555	31413604	31428446	31428503
A5SS	ENSBTAG00000001374	METTL27	chr25	+	33472200	33472991	33472200	33472585	33473513	33473642
A5SS	ENSBTAG00000018837	SLC39A11	chr19	+	58324913	58325055	58324913	58325034	58397677	58397848
A5SS	ENSBTAG00000018837	SLC39A11	chr19	+	58324913	58325055	58324913	58325034	58456579	58456649
A5SS	ENSBTAG00000044097	KLF7	chr2	-	95468625	95469238	95469079	95469238	95427088	95427719
A5SS	ENSBTAG00000019552	PGRMC1	chrX	+	3623054	3624168	3623054	3623409	3628031	3628187
A5SS	ENSBTAG00000003530	DDX31	chr11	-	102724698	102724790	102724725	102724790	102717154	102717196
A5SS	ENSBTAG00000006592	SGSM1	chr17	+	65010787	65010998	65010787	65010857	65034879	65034955
A5SS	ENSBTAG00000003185	ASAP1	chr14	+	10537232	10537328	10537232	10537319	10543758	10543859
A5SS	ENSBTAG00000016779	CLIP1	chr17	+	53064929	53065874	53064929	53065646	53067862	53067979
A5SS	ENSBTAG00000016779	CLIP1	chr17	+	53064929	53065874	53064929	53065646	53070139	53070197
A5SS	ENSBTAG00000035915	NA	chr25	+	19454163	19454280	19454163	19454274	19455043	19455161
A5SS	ENSBTAG00000053486	NA	chr5	+	101932592	101932691	101932592	101932685	101932789	101933077
A5SS	ENSBTAG00000009447	PRMT8	chr5	-	106389343	106389988	106389566	106389988	106359399	106359585
A5SS	ENSBTAG00000050502	NA	chr10	+	48320106	48320238	48320106	48320180	48323613	48323695
A5SS	ENSBTAG00000017291	GPR108	chr7	+	17765207	17765286	17765207	17765251	17765734	17765818
A5SS	ENSBTAG00000008817	LAMA4	chr9	+	38246200	38246296	38246200	38246275	38248482	38248634
A5SS	ENSBTAG00000002070	KLC3	chr18	+	52982032	52982139	52982032	52982114	52982274	52982338
A5SS	ENSBTAG00000013830	LEO1	chr10	+	58428001	58428188	58428001	58428131	58430883	58431164
A5SS	ENSBTAG00000030222	L3MBTL2	chr5	+	112375325	112375813	112375325	112375460	112377016	112377248
A5SS	ENSBTAG00000003949	RBM39	chr13	-	64933808	64933890	64933826	64933890	64932027	64932077
A5SS	ENSBTAG00000004806	PHKB	chr18	+	16053615	16053703	16053615	16053697	16055670	16055728
A5SS	ENSBTAG00000003941	AP1AR	chr6	-	13260485	13260546	13260497	13260546	13256346	13256372
A5SS	ENSBTAG00000045834	RASSF7	chr29	-	50733914	50734727	50734607	50734727	50732776	50732905
A5SS	ENSBTAG00000045834	RASSF7	chr29	-	50733914	50734727	50734607	50734727	50733017	50733730
A5SS	ENSBTAG00000021656	SPECC1L	chr17	-	71666006	71667643	71667607	71667643	71653860	71653934
A5SS	ENSBTAG00000021656	SPECC1L	chr17	-	71666006	71667643	71667607	71667643	71664841	71665049
A5SS	ENSBTAG00000021656	SPECC1L	chr17	-	71696820	71697202	71696970	71697202	71674970	71675160
A5SS	ENSBTAG00000019177	BIN1	chr2	+	5453606	5453744	5453606	5453661	5454659	5454755
A5SS	ENSBTAG00000002844	PPFIA3	chr18	+	55631633	55631865	55631633	55631861	55636560	55636815
A5SS	ENSBTAG00000017812	ALS2CL	chr22	+	52798032	52799098	52798032	52798157	52799427	52799493
A5SS	ENSBTAG00000017812	ALS2CL	chr22	+	52798032	52799098	52798032	52798157	52799948	52800114
A5SS	ENSBTAG00000004177	TANC1	chr2	-	37190396	37190519	37190417	37190519	37188125	37188280
A5SS	ENSBTAG00000004177	TANC1	chr2	-	37190396	37190519	37190417	37190519	37189022	37189304
A5SS	ENSBTAG00000013221	RTTN	chr24	+	7121097	7121951	7121097	7121438	7124879	7124969
A5SS	ENSBTAG00000011048	SPATA6L	chr8	+	39892945	39893185	39892945	39893176	39903242	39903277
A5SS	ENSBTAG00000011048	SPATA6L	chr8	+	39892945	39893185	39892945	39893176	39910598	39910692
A5SS	ENSBTAG00000004010	PAPPA	chr8	+	105438973	105439472	105438973	105439445	105470722	105470851
A5SS	ENSBTAG00000024497	CTRC	chr16	-	52050744	52051032	52050940	52051032	52049461	52049587
A5SS	ENSBTAG00000015304	ANXA9	chr3	-	19784635	19785357	19785260	19785357	19782420	19782500
A5SS	ENSBTAG00000015304	ANXA9	chr3	-	19784635	19785357	19785260	19785357	19783638	19783729
A5SS	ENSBTAG00000015304	ANXA9	chr3	-	19784635	19785357	19785260	19785357	19784272	19784386
A5SS	ENSBTAG00000010204	PCMT1	chr9	+	86951985	86952202	86951985	86952155	86961539	86962347
A5SS	ENSBTAG00000008728	MRTFB	chr25	+	13178874	13179870	13178874	13179723	13181263	13181401
A5SS	ENSBTAG00000021365	CDHR3	chr4	+	47082958	47083045	47082958	47083039	47084137	47084282
A5SS	ENSBTAG00000002422	BCL9	chr3	-	22016122	22016439	22016344	22016439	22014503	22014693
A5SS	ENSBTAG00000004196	FMNL1	chr19	+	44875672	44875810	44875672	44875783	44878615	44878724
A5SS	ENSBTAG00000004196	FMNL1	chr19	+	44883688	44883986	44883688	44883947	44884185	44884310
A5SS	ENSBTAG00000004196	FMNL1	chr19	+	44888011	44888107	44888011	44888077	44888379	44888500
A5SS	ENSBTAG00000014454	PRR12	chr18	+	56011823	56015393	56011823	56011985	56015876	56017611
A5SS	ENSBTAG00000021115	ZNF692	chr7	-	42637983	42639054	42638882	42639054	42636536	42636585
A5SS	ENSBTAG00000021115	ZNF692	chr7	-	42637983	42639054	42638882	42639054	42637125	42637389
A5SS	ENSBTAG00000021115	ZNF692	chr7	-	42637983	42639054	42638882	42639054	42637668	42637700
A5SS	ENSBTAG00000002440	KIF7	chr21	-	21073916	21074608	21074466	21074608	21071750	21072102
A5SS	ENSBTAG00000010386	ARPC2	chr2	+	106256620	106257102	106256620	106256807	106265128	106265163
A5SS	ENSBTAG00000024643	VEPH1	chr1	+	110066581	110066906	110066581	110066707	110075674	110075972
A5SS	ENSBTAG00000024643	VEPH1	chr1	+	110066581	110066906	110066581	110066707	110116680	110116896
A5SS	ENSBTAG00000009523	SLC9A6	chrNKLS02002208.1	-	8882151	8882287	8882157	8882287	8879919	8880031
A5SS	ENSBTAG00000009523	SLC9A6	chrNKLS02002208.1	-	8901869	8902731	8902228	8902731	8893397	8893597
A5SS	ENSBTAG00000053277	NA	chr11	-	78622431	78623286	78622857	78623286	78618778	78619976
A5SS	ENSBTAG00000003168	HNRNPUL1	chr18	+	50469419	50469704	50469419	50469502	50470758	50471048
A5SS	ENSBTAG00000011661	CEP152	chr10	+	61482274	61482478	61482274	61482469	61488896	61489019
A5SS	ENSBTAG00000011661	CEP152	chr10	+	61490693	61490829	61490693	61490814	61495301	61495445
A5SS	ENSBTAG00000011661	CEP152	chr10	+	61525872	61525976	61525872	61525958	61528530	61529573
A5SS	ENSBTAG00000030172	PRPSAP1	chr19	+	55405070	55405233	55405070	55405186	55406434	55406580
A5SS	ENSBTAG00000039784	PRR5	chr5	+	115311751	115312314	115311751	115311843	115318414	115318550
A5SS	ENSBTAG00000047713	LMNTD2	chr29	+	50740054	50740240	50740054	50740207	50740715	50740803
A5SS	ENSBTAG00000045880	NA	chr18	-	57577790	57578417	57578159	57578417	57565771	57565963
A5SS	ENSBTAG00000045880	NA	chr18	-	57577790	57578417	57578159	57578417	57576254	57576336
A5SS	ENSBTAG00000045880	NA	chr18	-	57577790	57578417	57578159	57578417	57577472	57577563
A5SS	ENSBTAG00000015885	PPFIA4	chr16	+	738760	738922	738760	738908	753495	754109
A5SS	ENSBTAG00000015885	PPFIA4	chr16	+	738760	738922	738760	738908	757374	757476
A5SS	ENSBTAG00000017829	NA	chr6	-	102565254	102565375	102565269	102565375	102563752	102563850
A5SS	ENSBTAG00000010581	MAGI1	chr22	+	35758130	35758287	35758130	35758233	35759946	35760063
A5SS	ENSBTAG00000010581	MAGI1	chr22	+	35934017	35934116	35934017	35934089	35942548	35942811
A5SS	ENSBTAG00000010581	MAGI1	chr22	+	36010974	36011035	36010974	36011026	36012011	36012155
A5SS	ENSBTAG00000003977	SLC52A3	chr13	+	60290407	60291087	60290407	60290539	60300552	60301175
A5SS	ENSBTAG00000038281	CSMD3	chr14	+	50970977	50971253	50970977	50971200	51129605	51129800
A5SS	ENSBTAG00000038281	CSMD3	chr14	+	51229763	51229971	51229763	51229956	51326416	51326529
A5SS	ENSBTAG00000000626	STK32A	chr7	+	58526033	58526242	58526033	58526207	58557801	58557891
A5SS	ENSBTAG00000016309	ATP6V1D	chr10	-	79244052	79245586	79245519	79245586	79239422	79240106
A5SS	ENSBTAG00000051836	NA	chrNKLS02001139.1	+	55610	56062	55610	55725	61129	61236
A5SS	ENSBTAG00000026842	ZRANB3	chr2	+	62074290	62074700	62074290	62074696	62077702	62077860
A5SS	ENSBTAG00000021096	RTEL1	chr13	-	54057368	54057602	54057534	54057602	54057142	54057289
A5SS	ENSBTAG00000020402	TDRD9	chr21	+	68471716	68471941	68471716	68471935	68489344	68489426
A5SS	ENSBTAG00000020402	TDRD9	chr21	+	68498789	68498840	68498789	68498831	68503857	68503938
A5SS	ENSBTAG00000020402	TDRD9	chr21	+	68530112	68530230	68530112	68530194	68534035	68534089
A5SS	ENSBTAG00000020402	TDRD9	chr21	+	68546307	68546601	68546307	68546520	68547313	68547574
A5SS	ENSBTAG00000005016	AP3B1	chr10	-	9189481	9189629	9189510	9189629	9174372	9174479
A5SS	ENSBTAG00000003531	ABCA13	chr4	-	7520270	7522046	7520285	7522046	7511652	7511821
